Status_of_checking_account,Duration_in_month,Credit_history,Purpose,Credit_amount,Savings_account_bonds,Present_employment_since,Installment_rate,Other_debtors,Present_residence_since,Property,Age,Other_installment_plans,Housing,Number_of_existing_credits,Job,Number_of_people_liable,Telephone,Foreign_worker,is_privileged,Risk,sex,age_cat
0.0,-0.90460431535554,2.0,3.0,-0.1797942357655015,0.0,2.0,-0.8701833340815202,1.0,1.0,1.0,-0.6636892170890771,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.8216359290989554,4.0,0.0,-0.6909015775400095,3.0,2.0,0.9184771676276684,0.0,3.0,2.0,0.3917402296467996,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,-0.5727307703292022,1.0,4.0,-0.6586472307289969,0.0,1.0,0.0241469167730741,1.0,3.0,3.0,-0.3118794015104515,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,0.7547634097761486,2.0,4.0,-0.1734142550776089,0.0,4.0,0.9184771676276684,0.0,1.0,2.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-1.0705410878687087,2.0,0.0,-0.7210292641217246,0.0,1.0,0.0241469167730741,0.0,1.0,3.0,-0.6636892170890771,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,0.5058582510063954,4.0,4.0,0.6425143862295459,4.0,3.0,-0.8701833340815202,0.0,2.0,1.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,2.0,1.0,1.2358525902035586,0.0,3.0,0.0241469167730741,0.0,2.0,2.0,-0.2239269476157951,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,2.0,1.0,1.590295961753148,4.0,2.0,-0.8701833340815202,0.0,3.0,3.0,0.1278828679628304,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0,2
1.0,0.5058582510063954,4.0,0.0,-0.6189495731154429,4.0,4.0,0.9184771676276684,0.0,3.0,0.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,4.0,4.0,-0.8340966996460436,0.0,0.0,0.9184771676276684,0.0,3.0,2.0,0.6555975913307688,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2
1.0,-0.0749204527896956,2.0,3.0,-0.0270291426276285,0.0,3.0,0.0241469167730741,0.0,2.0,2.0,-0.0480220398264823,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0,1
0.0,-0.90460431535554,2.0,7.0,-0.9017953836120152,0.0,1.0,0.9184771676276684,0.0,3.0,1.0,0.3037877757521432,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,2
1.0,-0.0749204527896956,4.0,9.0,-0.4282590392217637,4.0,3.0,0.9184771676276684,0.0,2.0,3.0,-0.3998318554051079,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
1.0,1.7503840448551615,2.0,9.0,4.460932827933273,0.0,2.0,-0.8701833340815202,0.0,1.0,2.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,0
3.0,0.7547634097761486,4.0,0.0,0.6138044731340292,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.3998318554051079,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,0.2569530922366421,1.0,1.0,1.2358525902035586,4.0,1.0,0.0241469167730741,2.0,3.0,0.0,-0.1359744937211387,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,0.0080479334668887,4.0,9.0,-0.5154521086229628,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.0480220398264823,1.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,4.0,4.0,-0.6675083150177367,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,0.039930414068174,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
0.0,-0.90460431535554,4.0,0.0,-0.6221395634593891,0.0,2.0,0.9184771676276684,0.0,3.0,1.0,-0.2239269476157951,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2,1
1.0,0.7547634097761486,4.0,1.0,0.2437655932362578,0.0,2.0,0.0241469167730741,0.0,3.0,2.0,-0.3998318554051079,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,4.0,4.0,-0.8273622755866015,4.0,2.0,0.9184771676276684,0.0,2.0,1.0,-0.6636892170890771,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,0.7547634097761486,3.0,1.0,1.564421595630028,4.0,3.0,0.0241469167730741,0.0,1.0,2.0,-0.4877843092997643,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,0.0080479334668887,2.0,4.0,-0.2357962884703367,0.0,1.0,0.9184771676276684,0.0,3.0,1.0,-0.9275465787730462,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1,1
3.0,-0.738667542842371,4.0,3.0,-0.5952018672216204,3.0,3.0,0.0241469167730741,0.0,1.0,1.0,-0.0480220398264823,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1,1
3.0,-0.4897623840726178,2.0,3.0,-0.3846625045211642,4.0,3.0,-1.7645135849361149,0.0,3.0,0.0,-0.2239269476157951,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,-0.5727307703292022,2.0,3.0,-0.0096614174216986,0.0,2.0,-0.8701833340815202,1.0,2.0,2.0,-0.1359744937211387,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
0.0,-0.5727307703292022,4.0,0.0,-0.492767732843789,0.0,4.0,-0.8701833340815202,2.0,3.0,1.0,-0.0480220398264823,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.4897623840726178,4.0,0.0,-0.2368596185849854,4.0,1.0,-0.8701833340815202,0.0,3.0,0.0,-0.0480220398264823,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0,1
3.0,0.7547634097761486,4.0,1.0,1.8029619846829017,4.0,4.0,-0.8701833340815202,0.0,3.0,3.0,-0.1359744937211387,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.4897623840726178,2.0,4.0,-0.6682172017608358,4.0,2.0,0.9184771676276684,0.0,1.0,0.0,0.3917402296467996,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
3.0,-0.0749204527896956,2.0,4.0,-0.7780946469412086,0.0,4.0,0.9184771676276684,0.0,0.0,0.0,-0.3118794015104515,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,4.0,-0.831261152673647,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-1.3673088482463285,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2,0
0.0,-0.2408572253028645,2.0,0.0,-0.1234377396891168,4.0,3.0,-0.8701833340815202,1.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2,0
1.0,1.2525737273156552,2.0,7.0,0.1558636370919596,4.0,2.0,-0.8701833340815202,0.0,1.0,2.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
3.0,-0.738667542842371,3.0,1.0,-0.1734142550776089,0.0,1.0,-1.7645135849361149,0.0,1.0,1.0,0.039930414068174,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2
1.0,-0.9875727016121244,2.0,0.0,-0.0270291426276285,4.0,2.0,-1.7645135849361149,0.0,1.0,0.0,-0.2239269476157951,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,1.2525737273156552,3.0,4.0,0.4192150621533045,0.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.1359744937211387,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.0749204527896956,4.0,3.0,0.1197104131939015,0.0,1.0,-0.8701833340815202,0.0,3.0,2.0,-0.9275465787730462,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,0.5058582510063954,2.0,4.0,-0.4038024465848421,4.0,4.0,-0.8701833340815202,0.0,3.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,-0.9875727016121244,2.0,9.0,-0.6267473272895339,3.0,4.0,-1.7645135849361149,0.0,1.0,0.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0,1
0.0,-0.0749204527896956,1.0,9.0,-0.3371670927335192,0.0,2.0,0.9184771676276684,0.0,1.0,1.0,-0.4877843092997643,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
1.0,2.2481943623946683,0.0,2.0,4.460932827933273,0.0,2.0,-1.7645135849361149,0.0,1.0,1.0,-0.3118794015104515,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1,1
3.0,-0.9875727016121244,2.0,1.0,-0.4279045958502142,1.0,2.0,-1.7645135849361149,1.0,1.0,0.0,-0.3998318554051079,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-1.2364778603818776,2.0,0.0,3.439781474498905,0.0,4.0,-1.7645135849361149,0.0,3.0,3.0,0.7435500452254252,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,2
0.0,-0.0749204527896956,2.0,3.0,-0.5441620217184795,1.0,0.0,-1.7645135849361149,0.0,0.0,1.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1
0.0,-0.0749204527896956,2.0,3.0,-0.3073938495233537,0.0,4.0,0.9184771676276684,0.0,1.0,1.0,-0.2239269476157951,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.2408572253028645,4.0,3.0,-0.5154521086229628,0.0,2.0,0.9184771676276684,0.0,1.0,3.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,1.7503840448551615,3.0,4.0,2.730185844656628,2.0,3.0,0.9184771676276684,0.0,0.0,2.0,-0.3118794015104515,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-1.0705410878687087,2.0,4.0,-0.7366247724699065,0.0,1.0,0.0241469167730741,0.0,3.0,1.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,-0.90460431535554,2.0,0.0,-0.6387984019222199,0.0,3.0,0.0241469167730741,0.0,3.0,1.0,-0.4877843092997643,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.0749204527896956,1.0,3.0,0.646767706688141,0.0,1.0,-0.8701833340815202,0.0,0.0,1.0,0.3037877757521432,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0,2
0.0,-0.90460431535554,1.0,0.0,-0.9436197014548668,0.0,1.0,0.9184771676276684,0.0,1.0,2.0,0.039930414068174,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,2
0.0,-0.5727307703292022,4.0,3.0,-0.8351600297606924,0.0,1.0,0.9184771676276684,0.0,3.0,1.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
0.0,1.7503840448551615,2.0,1.0,1.788784249820918,0.0,3.0,0.9184771676276684,0.0,3.0,3.0,-0.2239269476157951,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2,1
3.0,0.5058582510063954,2.0,4.0,-0.6657360981599887,4.0,4.0,0.9184771676276684,0.0,3.0,2.0,0.3917402296467996,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
0.0,-0.90460431535554,3.0,0.0,-0.7454858567586463,0.0,2.0,0.9184771676276684,0.0,1.0,0.0,-0.0480220398264823,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.0749204527896956,2.0,3.0,-0.6699894186185837,0.0,1.0,0.9184771676276684,1.0,0.0,1.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2,0
1.0,-1.0705410878687087,2.0,4.0,-0.6717616354763317,0.0,1.0,0.9184771676276684,0.0,1.0,2.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0
3.0,-1.0705410878687087,4.0,0.0,-0.8192100780409609,0.0,2.0,0.0241469167730741,0.0,0.0,0.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.90460431535554,4.0,4.0,-1.0145083757647846,2.0,4.0,0.9184771676276684,0.0,3.0,1.0,-0.1359744937211387,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,4.0,-0.7079148593743898,0.0,2.0,0.9184771676276684,0.0,0.0,2.0,-1.1914039404570154,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,0.5058582510063954,3.0,4.0,-0.6621916644444927,1.0,1.0,0.9184771676276684,0.0,2.0,3.0,-0.4877843092997643,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2,1
2.0,-0.9875727016121244,2.0,4.0,-0.8954154029241226,0.0,2.0,0.0241469167730741,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1
1.0,-1.2364778603818776,2.0,4.0,-0.4282590392217637,0.0,1.0,0.9184771676276684,0.0,2.0,2.0,-0.4877843092997643,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,3,1
1.0,2.2481943623946683,2.0,7.0,0.357541915503676,0.0,2.0,0.9184771676276684,0.0,3.0,3.0,-0.1359744937211387,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,-0.0749204527896956,4.0,1.0,0.6425143862295459,4.0,2.0,-0.8701833340815202,0.0,3.0,1.0,0.039930414068174,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,2,2
3.0,-0.90460431535554,2.0,0.0,-0.2357962884703367,4.0,1.0,-0.8701833340815202,0.0,2.0,1.0,0.039930414068174,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.9875727016121244,2.0,0.0,-0.7018893220580468,0.0,2.0,0.0241469167730741,0.0,1.0,0.0,-0.4877843092997643,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2,1
3.0,-0.0749204527896956,2.0,3.0,-0.88903542223623,4.0,3.0,0.9184771676276684,0.0,1.0,2.0,-0.4877843092997643,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.4024146328950464,4.0,0.0,-0.7181937171493279,0.0,3.0,-0.8701833340815202,0.0,0.0,0.0,-0.1359744937211387,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.738667542842371,2.0,3.0,-0.6664449849030879,0.0,1.0,0.9184771676276684,2.0,0.0,1.0,0.039930414068174,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,2
1.0,2.2481943623946683,0.0,0.0,1.8029619846829017,2.0,1.0,-1.7645135849361149,0.0,0.0,2.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,-0.0749204527896956,1.0,3.0,-0.3073938495233537,2.0,1.0,0.9184771676276684,0.0,3.0,3.0,-0.4877843092997643,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.90460431535554,2.0,0.0,-0.4279045958502142,4.0,0.0,0.9184771676276684,0.0,3.0,3.0,-0.2239269476157951,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.2408572253028645,2.0,3.0,-0.6161140261430461,0.0,1.0,0.9184771676276684,1.0,0.0,1.0,0.6555975913307688,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3,1
3.0,-0.0749204527896956,2.0,4.0,-0.1627809539311212,1.0,4.0,-0.8701833340815202,0.0,3.0,2.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
1.0,-0.2408572253028645,4.0,9.0,0.1129759891344593,0.0,0.0,0.0241469167730741,0.0,2.0,2.0,0.3917402296467996,2.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,3,1
0.0,0.7547634097761486,3.0,9.0,-0.6267473272895339,0.0,3.0,-0.8701833340815202,0.0,0.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,0
1.0,0.2569530922366421,2.0,1.0,0.2983498724548946,2.0,1.0,0.0241469167730741,0.0,3.0,2.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,1.2525737273156552,2.0,3.0,2.730185844656628,0.0,0.0,0.9184771676276684,0.0,1.0,2.0,-1.3673088482463285,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1,1
0.0,-0.738667542842371,2.0,0.0,-0.4885144123851939,0.0,2.0,0.9184771676276684,2.0,3.0,1.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
0.0,-0.0749204527896956,4.0,4.0,-0.7951079287755888,3.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.3917402296467996,2.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1,2
2.0,0.5058582510063954,4.0,4.0,-0.1312354938632078,4.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.1278828679628304,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2
1.0,-1.0705410878687087,4.0,4.0,-0.8291344924443494,0.0,4.0,-0.8701833340815202,0.0,3.0,0.0,-0.3118794015104515,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,0.2569530922366421,2.0,0.0,-0.0319913498293227,0.0,2.0,0.0241469167730741,0.0,1.0,2.0,0.039930414068174,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
1.0,-0.0749204527896956,2.0,3.0,-0.3846625045211642,1.0,4.0,0.9184771676276684,0.0,3.0,3.0,-0.4877843092997643,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-1.2364778603818776,4.0,4.0,-0.5427442482322812,0.0,4.0,-0.8701833340815202,0.0,1.0,0.0,-0.4877843092997643,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
1.0,-0.2408572253028645,3.0,0.0,-0.5516053325210208,0.0,2.0,-1.7645135849361149,0.0,3.0,1.0,0.039930414068174,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,2
3.0,-0.738667542842371,2.0,0.0,-0.2269352041815969,4.0,2.0,0.0241469167730741,0.0,1.0,3.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,2.0,4.0,-0.5292754001133967,2.0,4.0,0.0241469167730741,0.0,1.0,2.0,-0.3118794015104515,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
1.0,-1.2364778603818776,2.0,5.0,-1.0379016382870576,0.0,1.0,0.0241469167730741,0.0,0.0,1.0,-1.1914039404570154,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0
1.0,0.7547634097761486,2.0,4.0,-0.5516053325210208,4.0,2.0,0.9184771676276684,0.0,0.0,2.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,0.0080479334668887,4.0,4.0,-0.506591024334223,2.0,2.0,0.9184771676276684,0.0,1.0,1.0,-1.1914039404570154,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0
3.0,-0.738667542842371,2.0,4.0,-0.2099219223472166,0.0,4.0,0.9184771676276684,0.0,1.0,2.0,0.3037877757521432,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,2
3.0,1.7503840448551615,2.0,4.0,1.380465485795791,4.0,3.0,-0.8701833340815202,0.0,3.0,1.0,-0.6636892170890771,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
0.0,-0.9875727016121244,4.0,0.0,-0.0787778748738685,0.0,2.0,-1.7645135849361149,0.0,1.0,0.0,-0.1359744937211387,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.738667542842371,2.0,5.0,-0.7050793124019931,1.0,2.0,0.9184771676276684,2.0,1.0,0.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
3.0,-0.0749204527896956,2.0,0.0,0.9469812423906432,0.0,2.0,-1.7645135849361149,0.0,3.0,1.0,-0.0480220398264823,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,0.2569530922366421,1.0,0.0,-0.7366247724699065,0.0,0.0,-1.7645135849361149,1.0,3.0,3.0,-0.6636892170890771,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
0.0,2.2481943623946683,2.0,9.0,0.7662151229003527,0.0,4.0,0.9184771676276684,1.0,3.0,3.0,-0.3118794015104515,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,0.7547634097761486,4.0,4.0,-0.156046529871679,0.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
2.0,-0.0749204527896956,2.0,4.0,-0.7862468444868491,2.0,2.0,0.0241469167730741,0.0,2.0,2.0,0.3917402296467996,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2
1.0,-1.2364778603818776,2.0,4.0,-0.9110109112723046,0.0,2.0,-0.8701833340815202,2.0,2.0,0.0,0.6555975913307688,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,2
1.0,-0.5727307703292022,3.0,9.0,-0.5154521086229628,4.0,4.0,0.9184771676276684,0.0,1.0,1.0,-0.1359744937211387,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,3.0,0.0,-0.506591024334223,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,0.039930414068174,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2
1.0,-0.738667542842371,1.0,0.0,-0.7855379577437499,1.0,2.0,-0.8701833340815202,0.0,1.0,1.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3,0
1.0,0.5058582510063954,4.0,3.0,1.3833010327681878,0.0,3.0,-0.8701833340815202,0.0,1.0,1.0,0.1278828679628304,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
3.0,1.7503840448551615,2.0,9.0,0.1317614878265875,0.0,0.0,0.0241469167730741,0.0,1.0,2.0,-0.3998318554051079,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
2.0,0.0080479334668887,2.0,0.0,-0.1234377396891168,1.0,2.0,-1.7645135849361149,0.0,0.0,2.0,-0.9275465787730462,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1,1
0.0,0.7547634097761486,2.0,1.0,1.380465485795791,0.0,2.0,-0.8701833340815202,0.0,1.0,1.0,-0.9275465787730462,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1
3.0,-0.0749204527896956,4.0,3.0,-0.6387984019222199,0.0,3.0,-0.8701833340815202,0.0,1.0,1.0,-0.4877843092997643,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.738667542842371,4.0,3.0,-0.7199659340070759,0.0,2.0,0.9184771676276684,0.0,2.0,1.0,-0.9275465787730462,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
2.0,1.2525737273156552,0.0,9.0,0.357541915503676,0.0,1.0,-0.8701833340815202,0.0,0.0,1.0,-0.3998318554051079,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1
3.0,-0.8216359290989554,2.0,4.0,-0.726700358066518,1.0,0.0,-0.8701833340815202,0.0,3.0,0.0,0.6555975913307688,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,2
0.0,-0.0749204527896956,2.0,1.0,0.5400802518517146,0.0,0.0,0.9184771676276684,0.0,1.0,3.0,-0.6636892170890771,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.0749204527896956,4.0,4.0,-0.6699894186185837,0.0,4.0,0.9184771676276684,0.0,1.0,1.0,0.1278828679628304,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2
3.0,-0.90460431535554,4.0,7.0,-0.2099219223472166,4.0,1.0,-0.8701833340815202,0.0,0.0,1.0,-0.3118794015104515,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,1.0,4.0,-0.694800454627055,1.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.3998318554051079,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.5727307703292022,2.0,4.0,-0.6590016741005464,4.0,3.0,-0.8701833340815202,0.0,3.0,2.0,-1.1914039404570154,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0
0.0,0.7547634097761486,2.0,3.0,-0.0557390557231452,0.0,0.0,0.9184771676276684,0.0,2.0,1.0,-0.4877843092997643,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.90460431535554,2.0,0.0,-0.5427442482322812,4.0,4.0,0.9184771676276684,0.0,2.0,2.0,0.1278828679628304,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
3.0,-0.738667542842371,2.0,3.0,-0.5441620217184795,0.0,3.0,0.0241469167730741,0.0,3.0,0.0,-0.3998318554051079,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,0.5058582510063954,2.0,1.0,-0.0957911567082488,0.0,2.0,0.9184771676276684,0.0,3.0,1.0,-0.1359744937211387,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0,1
3.0,-0.90460431535554,2.0,4.0,-0.9017953836120152,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,1.7503840448551615,2.0,4.0,-0.6664449849030879,0.0,2.0,0.9184771676276684,0.0,3.0,3.0,-1.1914039404570154,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,0
